station_id,sensor_id,timestamp,target_value,is_anomaly,anomaly_type,any_anomaly_in_window,split,reconstruction_error,model_version
MTR,HUM_001,2026-03-02T01:30:00+00:00,64.25669915576047,0,NORMAL,1,val,0.7788113951683044,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:31:00+00:00,63.80840936053033,0,NORMAL,1,val,0.7533208131790161,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:32:00+00:00,64.08398912323979,0,NORMAL,1,val,0.7563934326171875,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:33:00+00:00,65.02063897372553,0,NORMAL,1,val,0.7704448699951172,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:34:00+00:00,64.90659356213379,0,NORMAL,1,val,0.7889485955238342,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:35:00+00:00,64.77997949463759,0,NORMAL,1,val,0.8045292496681213,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:36:00+00:00,64.94060067946697,0,NORMAL,1,val,0.8316680192947388,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:37:00+00:00,64.41732352053835,0,NORMAL,1,val,0.8465178608894348,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:38:00+00:00,64.73377750089463,0,NORMAL,1,val,0.8571776151657104,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:39:00+00:00,64.94988544890064,0,NORMAL,1,val,0.8619696497917175,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:40:00+00:00,64.7076944778334,0,NORMAL,1,val,0.8610821962356567,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:41:00+00:00,64.33395416517313,0,NORMAL,1,val,0.8502523899078369,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:42:00+00:00,64.91741707547544,0,NORMAL,1,val,0.8511466383934021,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:43:00+00:00,64.12021188111636,0,NORMAL,1,val,0.8368459939956665,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:44:00+00:00,63.33125217735563,0,NORMAL,1,val,0.8202017545700073,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:45:00+00:00,63.266448130950266,0,NORMAL,1,val,0.8025223612785339,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:46:00+00:00,63.18940821390937,0,NORMAL,1,val,0.7956979870796204,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:47:00+00:00,62.44886503164712,0,NORMAL,1,val,0.7938724160194397,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:48:00+00:00,63.36676727051912,0,NORMAL,1,val,0.7736907601356506,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:49:00+00:00,62.62005440520375,0,NORMAL,1,val,0.7477341890335083,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:50:00+00:00,63.16978738497992,0,NORMAL,1,val,0.7126866579055786,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:51:00+00:00,63.296517206048485,0,NORMAL,1,val,0.678799569606781,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:52:00+00:00,64.44236602089099,0,NORMAL,1,val,0.6297587156295776,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:53:00+00:00,63.02774877975981,0,NORMAL,1,val,0.5768759250640869,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:54:00+00:00,63.298737477197726,0,NORMAL,1,val,0.4937812387943268,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:55:00+00:00,63.18424293666348,0,NORMAL,1,val,0.4282926023006439,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:56:00+00:00,63.09825117678291,0,NORMAL,1,val,0.3429614007472992,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:57:00+00:00,62.463307676853326,0,NORMAL,1,val,0.2515387535095215,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:58:00+00:00,61.75877645884536,0,NORMAL,1,val,0.14977431297302246,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T01:59:00+00:00,60.682975964881805,0,NORMAL,0,val,0.01137953344732523,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:00:00+00:00,61.61180898928287,0,NORMAL,0,val,0.011006179265677929,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:01:00+00:00,61.68766788582921,0,NORMAL,0,val,0.010624338872730732,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:02:00+00:00,60.67985694658413,0,NORMAL,0,val,0.011913557536900043,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:03:00+00:00,61.58061653041711,0,NORMAL,0,val,0.01169851329177618,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:04:00+00:00,61.148969682629435,0,NORMAL,0,val,0.011462945491075516,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:05:00+00:00,60.40291825915712,0,NORMAL,0,val,0.01186928991228342,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:06:00+00:00,59.387493459566905,0,NORMAL,0,val,0.012530661188066006,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:07:00+00:00,59.412438860251,0,NORMAL,0,val,0.013073140755295753,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:08:00+00:00,58.821363911181834,0,NORMAL,0,val,0.013104117475450039,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:09:00+00:00,58.82614533423949,0,NORMAL,0,val,0.011778351850807667,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:10:00+00:00,58.09460999213455,0,NORMAL,0,val,0.010744347237050533,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:11:00+00:00,56.5451201387168,0,NORMAL,0,val,0.01210072822868824,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:12:00+00:00,57.389401968421495,0,NORMAL,0,val,0.010220921598374844,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:13:00+00:00,57.48227057932357,0,NORMAL,0,val,0.010428672656416893,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:14:00+00:00,56.966941986325,0,NORMAL,0,val,0.011171289719641209,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:15:00+00:00,57.54543329751809,0,NORMAL,0,val,0.01278908085078001,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:16:00+00:00,57.95642275036465,0,NORMAL,0,val,0.014933532103896141,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:17:00+00:00,55.91305640074321,0,NORMAL,0,val,0.014293926768004894,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:18:00+00:00,54.707959206761714,0,NORMAL,0,val,0.01573270745575428,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:19:00+00:00,55.27441638031769,0,NORMAL,0,val,0.015688804909586906,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:56:00+00:00,50.02915188905663,0,NORMAL,0,val,0.009243576787412167,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:57:00+00:00,49.88203935964022,0,NORMAL,0,val,0.009026440791785717,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:58:00+00:00,50.02597962321276,0,NORMAL,0,val,0.008841821923851967,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T02:59:00+00:00,49.121731517015554,0,NORMAL,0,val,0.00973252858966589,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:00:00+00:00,49.000085757284765,0,NORMAL,0,val,0.009334951639175415,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:01:00+00:00,49.22360268314597,0,NORMAL,0,val,0.009472283534705639,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:02:00+00:00,49.11098390780256,0,NORMAL,0,val,0.009530351497232914,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:03:00+00:00,48.05437506970467,0,NORMAL,0,val,0.010426027700304985,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:04:00+00:00,48.16750092918632,0,NORMAL,0,val,0.010621046647429466,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:05:00+00:00,47.99769484847703,0,NORMAL,0,val,0.011023372411727905,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:06:00+00:00,47.278829708278685,0,NORMAL,0,val,0.011624849401414394,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:07:00+00:00,47.1784906784147,0,NORMAL,0,val,0.012012002058327198,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:08:00+00:00,48.01932615479539,0,NORMAL,0,val,0.01252669282257557,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:09:00+00:00,48.30803279500825,0,NORMAL,0,val,0.01318351086229086,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:10:00+00:00,47.41947138833081,0,NORMAL,0,val,0.013183641247451305,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:11:00+00:00,47.87907495210575,0,NORMAL,0,val,0.013003725558519363,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:12:00+00:00,47.340627525908424,0,NORMAL,0,val,0.010942050255835056,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:13:00+00:00,48.46661845192168,0,NORMAL,0,val,0.011502021923661232,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:14:00+00:00,47.37967998705044,0,NORMAL,0,val,0.010008356533944607,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:15:00+00:00,47.7597113183352,0,NORMAL,0,val,0.00951586477458477,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:16:00+00:00,47.89271626266822,0,NORMAL,0,val,0.009611282497644424,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:17:00+00:00,47.7945930647778,0,NORMAL,0,val,0.010027226060628891,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:18:00+00:00,47.902767184603995,0,NORMAL,0,val,0.00905898492783308,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:19:00+00:00,48.24865621392745,0,NORMAL,0,val,0.009746548719704151,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:20:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.010658951476216316,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:21:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.011423919349908829,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:22:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.012171345762908459,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:23:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.013507303781807423,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:24:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.011952639557421207,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:25:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.009768936783075333,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:26:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.009331589564681053,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:27:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.008536563254892826,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:28:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.006481257267296314,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:29:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.005944492761045694,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:30:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.005364326760172844,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:31:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.004039720632135868,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:32:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.002696437295526266,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:33:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.0027334452606737614,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:34:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.002641447586938739,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:35:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.0026889571454375982,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:36:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.0025326190516352654,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:37:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.0020931328181177378,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:38:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.002138976939022541,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:39:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.0020629491191357374,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:40:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.0018408176256343722,lstm-ae-v2-candidate
MTR,HUM_001,2026-03-02T03:41:00+00:00,48.24865621392745,1,STUCK_VALUE,1,val,0.0018963086185976863,lstm-ae-v2-candidate
