timestamp,station_id,power_demand_kw,generator_output_kw,energy_consumption_kwh,battery_soc_percent,battery_charge_kw,battery_discharge_kw,fuel_consumption_l,temperature_c,humidity_percent,pressure_hpa,wind_speed_mps,sensor_anomaly_score,sensor_anomaly_status,sensor_anomaly_type,event_type,source,data_quality,target_power_demand_1h_kw,target_battery_soc_1h_percent,target_energy_demand_6h_kwh,target_energy_demand_24h_kwh,target_energy_deficit_risk,split
2026-01-02T02:00:00Z,BRT,59.1,59.1,59.1,98.0,0.0,0.0,16.87,2.02,54.94,981.24,18.75,0.8805,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,58.36,98.0,369.55,1683.79,0.0,train
2026-01-02T03:00:00Z,BRT,58.36,58.36,58.36,98.0,0.0,0.0,16.68,3.51,60.86,979.06,18.49,6.7171,ANOMALY,SPIKE,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,56.01,98.0,382.88,1694.27,0.0,train
2026-01-02T04:00:00Z,BRT,56.01,56.01,56.01,98.0,0.0,0.0,16.08,3.92,54.29,979.05,17.76,0.9088,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,56.57,98.0,397.28,1708.58,0.0,train
2026-01-02T05:00:00Z,BRT,56.57,56.57,56.57,98.0,0.0,0.0,16.22,3.07,56.42,979.45,17.15,0.7858,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,60.17,98.0,408.7,1719.49,0.0,train
2026-01-02T06:00:00Z,BRT,60.17,60.17,60.17,98.0,0.0,0.0,17.15,2.75,56.0,984.48,17.0,1.1275,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,68.6,98.0,424.88,1725.48,0.0,train
2026-01-02T07:00:00Z,BRT,68.6,68.6,68.6,98.0,0.0,0.0,19.32,4.09,58.06,980.0,16.24,0.9295,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.84,98.0,431.36,1735.7,0.0,train
2026-01-02T08:00:00Z,BRT,69.84,69.84,69.84,98.0,0.0,0.0,19.64,4.33,53.51,981.29,16.02,1.0607,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,71.69,98.0,433.89,1743.86,0.0,train
2026-01-02T09:00:00Z,BRT,71.69,71.69,71.69,98.0,0.0,0.0,20.11,5.71,63.86,974.63,15.71,1.1415,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,70.41,98.0,439.25,1751.31,0.0,train
2026-01-02T10:00:00Z,BRT,70.41,70.41,70.41,98.0,0.0,0.0,19.78,5.65,61.38,975.22,16.89,0.9681,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,67.99,98.0,448.1,1759.24,0.0,train
2026-01-02T11:00:00Z,BRT,67.99,67.99,67.99,98.0,0.0,0.0,19.16,7.21,58.45,991.91,17.6,1.5852,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,76.35,98.0,458.83,1774.54,0.0,train
2026-01-02T12:00:00Z,BRT,76.35,76.35,76.35,98.0,0.0,0.0,21.33,3.47,61.96,986.82,16.76,0.5091,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,75.08,98.0,459.0,1780.7,0.0,train
2026-01-02T13:00:00Z,BRT,75.08,75.08,75.08,98.0,0.0,0.0,21.0,3.85,63.58,981.2,18.54,0.7493,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,72.37,98.0,460.66,1786.89,0.0,train
2026-01-02T14:00:00Z,BRT,72.37,72.37,72.37,98.0,0.0,0.0,20.29,2.8,51.69,974.99,19.44,1.2437,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,77.05,98.0,465.19,1795.48,0.0,train
2026-01-02T15:00:00Z,BRT,77.05,77.05,77.05,98.0,0.0,0.0,21.51,0.35,61.29,979.24,18.3,1.2544,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,79.26,98.0,465.56,1799.91,0.0,train
2026-01-02T16:00:00Z,BRT,79.26,79.26,79.26,98.0,0.0,0.0,22.09,-1.67,68.1,979.55,17.95,0.8354,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.72,98.0,459.31,1801.3,0.0,train
2026-01-02T17:00:00Z,BRT,78.72,78.72,78.72,98.0,0.0,0.0,21.94,-2.78,54.35,980.03,17.02,1.0437,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,76.52,98.0,443.76,1802.31,0.0,train
2026-01-02T18:00:00Z,BRT,76.52,76.52,76.52,98.0,0.0,0.0,21.37,-2.16,60.37,983.41,16.16,1.1983,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,76.74,98.0,432.73,1804.63,0.0,train
2026-01-02T19:00:00Z,BRT,76.74,76.74,76.74,98.0,0.0,0.0,21.43,-2.8,54.59,976.2,16.07,0.8644,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,76.9,98.0,423.3,1803.13,0.0,train
2026-01-02T20:00:00Z,BRT,76.9,76.9,76.9,98.0,0.0,0.0,21.47,-5.49,54.83,981.08,17.05,1.4102,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,77.42,98.0,415.16,1804.7,0.0,train
2026-01-02T21:00:00Z,BRT,77.42,77.42,77.42,98.0,0.0,0.0,21.6,-5.67,63.76,978.87,17.12,1.0507,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,73.01,98.0,406.58,1810.39,0.0,train
2026-01-02T22:00:00Z,BRT,73.01,73.01,73.01,98.0,0.0,0.0,20.46,-4.77,61.05,980.46,16.44,0.7688,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,63.17,98.0,403.89,1814.94,0.0,train
2026-01-02T23:00:00Z,BRT,63.17,63.17,63.17,98.0,0.0,0.0,17.92,-6.13,56.7,977.31,16.65,1.3883,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,65.49,98.0,408.2,1814.61,0.0,train
2026-01-03T00:00:00Z,BRT,65.49,65.49,65.49,98.0,0.0,0.0,18.51,-7.49,57.35,980.9,16.11,0.893,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,67.31,98.0,408.87,1817.42,0.0,train
2026-01-03T01:00:00Z,BRT,67.31,67.31,67.31,98.0,0.0,0.0,18.98,-10.12,64.88,987.49,15.96,1.2995,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,68.76,98.0,420.38,1816.95,0.0,train
2026-01-03T02:00:00Z,BRT,68.76,68.76,68.76,98.0,0.0,0.0,19.36,-8.72,56.23,981.29,15.69,1.2716,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,68.84,98.0,429.62,1812.72,0.0,train
2026-01-03T03:00:00Z,BRT,68.84,68.84,68.84,98.0,0.0,0.0,19.38,-11.27,66.86,982.51,15.04,0.9836,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,70.32,98.0,439.92,1814.28,0.0,train
2026-01-03T04:00:00Z,BRT,70.32,70.32,70.32,98.0,0.0,0.0,19.76,-10.85,64.77,980.84,17.72,1.0628,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,67.48,98.0,447.94,1813.47,0.0,train
2026-01-03T05:00:00Z,BRT,67.48,67.48,67.48,98.0,0.0,0.0,19.03,-9.58,63.38,983.08,16.99,1.6326,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,66.16,98.0,463.75,1815.83,0.0,train
2026-01-03T06:00:00Z,BRT,66.16,66.16,66.16,98.0,0.0,0.0,18.69,-8.02,67.13,974.14,16.99,0.863,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.82,98.0,480.1,1819.19,0.0,train
2026-01-03T07:00:00Z,BRT,78.82,78.82,78.82,98.0,0.0,0.0,21.97,-5.34,62.01,975.69,18.04,0.7692,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.0,98.0,482.55,1821.2,0.0,train
2026-01-03T08:00:00Z,BRT,78.0,78.0,78.0,98.0,0.0,0.0,21.76,-4.07,58.7,979.93,18.92,1.6342,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,79.14,98.0,485.51,1818.47,0.0,train
2026-01-03T09:00:00Z,BRT,79.14,79.14,79.14,98.0,0.0,0.0,22.05,-5.0,62.34,976.19,17.85,1.2402,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.34,98.0,487.85,1813.75,0.0,train
2026-01-03T10:00:00Z,BRT,78.34,78.34,78.34,98.0,0.0,0.0,21.85,-5.29,60.87,990.57,17.8,1.3004,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,83.29,98.0,490.16,1810.41,0.0,train
2026-01-03T11:00:00Z,BRT,83.29,83.29,83.29,98.0,0.0,0.0,23.14,-6.48,62.21,984.74,17.03,1.4081,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,82.51,98.0,486.6,1799.45,0.0,train
2026-01-03T12:00:00Z,BRT,82.51,82.51,82.51,98.0,0.0,0.0,22.94,-6.22,58.75,980.12,17.09,1.0346,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,81.27,98.0,482.93,1795.31,0.0,train
2026-01-03T13:00:00Z,BRT,81.27,81.27,81.27,98.0,0.0,0.0,22.61,-5.48,61.84,984.8,17.59,1.0317,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,80.96,98.0,476.9,1790.68,0.0,train
2026-01-03T14:00:00Z,BRT,80.96,80.96,80.96,98.0,0.0,0.0,22.53,-4.12,62.88,986.28,16.85,1.0679,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,81.48,98.0,474.41,1785.18,0.0,train
2026-01-03T15:00:00Z,BRT,81.48,81.48,81.48,98.0,0.0,0.0,22.66,-4.41,66.03,975.06,16.39,1.491,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,80.65,98.0,476.04,1781.21,0.0,train
2026-01-03T16:00:00Z,BRT,80.65,80.65,80.65,98.0,0.0,0.0,22.45,-4.48,60.76,982.3,16.29,0.9057,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,79.73,98.0,472.95,1779.03,0.0,train
2026-01-03T17:00:00Z,BRT,79.73,79.73,79.73,98.0,0.0,0.0,22.21,-4.49,62.7,981.27,15.67,0.9199,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.84,98.0,456.06,1776.77,0.0,train
2026-01-03T18:00:00Z,BRT,78.84,78.84,78.84,98.0,0.0,0.0,21.98,-5.65,61.49,982.07,15.15,0.8817,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,75.24,98.0,445.52,1774.28,0.0,train
2026-01-03T19:00:00Z,BRT,75.24,75.24,75.24,98.0,0.0,0.0,21.04,-5.19,58.72,979.61,16.97,1.0723,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.47,98.0,437.12,1776.87,0.0,train
2026-01-03T20:00:00Z,BRT,78.47,78.47,78.47,98.0,0.0,0.0,21.88,-6.47,61.27,977.55,16.49,1.4803,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,83.11,98.0,423.18,1776.12,0.0,train
2026-01-03T21:00:00Z,BRT,83.11,83.11,83.11,98.0,0.0,0.0,23.09,-6.87,60.9,985.74,15.78,0.8587,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,77.56,98.0,410.47,1769.52,0.0,train
2026-01-03T22:00:00Z,BRT,77.56,77.56,77.56,98.0,0.0,0.0,21.64,-6.09,56.39,982.74,16.11,1.2031,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,62.84,98.0,402.42,1767.33,0.0,train
2026-01-03T23:00:00Z,BRT,62.84,62.84,62.84,98.0,0.0,0.0,17.83,-5.47,62.72,981.0,16.33,1.1644,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,68.3,98.0,409.42,1770.75,0.0,train
2026-01-04T00:00:00Z,BRT,68.3,68.3,68.3,98.0,0.0,0.0,19.24,-8.08,62.53,983.33,16.62,1.3953,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,66.84,98.0,410.64,1769.27,0.0,train
2026-01-04T01:00:00Z,BRT,66.84,66.84,66.84,98.0,0.0,0.0,18.86,-6.56,63.99,980.96,16.42,1.38,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,64.53,98.0,424.63,1764.92,0.0,train
2026-01-04T02:00:00Z,BRT,64.53,64.53,64.53,98.0,0.0,0.0,18.27,-6.98,61.45,971.19,18.05,0.7496,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,70.4,98.0,435.37,1764.03,0.0,train
2026-01-04T03:00:00Z,BRT,70.4,70.4,70.4,98.0,0.0,0.0,19.78,-10.46,57.25,980.41,20.63,1.2731,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.51,98.0,439.39,1755.5,0.0,train
2026-01-04T04:00:00Z,BRT,69.51,69.51,69.51,98.0,0.0,0.0,19.55,-9.71,67.04,981.57,20.3,0.8892,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.84,98.0,444.88,1749.62,0.0,train
2026-01-04T05:00:00Z,BRT,69.84,69.84,69.84,98.0,0.0,0.0,19.64,-8.19,55.97,976.73,19.2,1.0785,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,69.52,98.0,447.37,1743.43,0.0,train
2026-01-04T06:00:00Z,BRT,69.52,69.52,69.52,98.0,0.0,0.0,19.55,-6.6,59.88,985.47,18.36,1.5477,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,80.83,98.0,456.22,1735.09,0.0,train
2026-01-04T07:00:00Z,BRT,80.83,80.83,80.83,98.0,0.0,0.0,22.5,-7.25,60.56,979.78,17.88,0.8968,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,75.27,98.0,452.03,1731.69,0.0,train
2026-01-04T08:00:00Z,BRT,75.27,75.27,75.27,98.0,0.0,0.0,21.05,-2.38,57.87,978.64,17.81,0.8077,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,74.42,98.0,452.22,1729.66,0.0,train
2026-01-04T09:00:00Z,BRT,74.42,74.42,74.42,98.0,0.0,0.0,20.82,-1.31,59.69,978.51,16.86,1.0914,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,75.0,98.0,455.31,1737.76,0.0,train
2026-01-04T10:00:00Z,BRT,75.0,75.0,75.0,98.0,0.0,0.0,20.98,0.17,58.68,974.63,19.03,0.8883,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,72.33,98.0,458.78,1741.08,0.0,train
2026-01-04T11:00:00Z,BRT,72.33,72.33,72.33,98.0,0.0,0.0,20.28,1.82,61.84,982.23,18.93,0.8031,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.37,98.0,463.92,1747.77,0.0,train
2026-01-04T12:00:00Z,BRT,78.37,78.37,78.37,98.0,0.0,0.0,21.85,-0.08,60.17,981.63,18.06,1.1262,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,76.64,98.0,461.9,1743.18,0.0,train
2026-01-04T13:00:00Z,BRT,76.64,76.64,76.64,98.0,0.0,0.0,21.4,1.71,64.46,983.67,17.08,0.6568,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,75.46,98.0,463.09,1741.48,0.0,train
2026-01-04T14:00:00Z,BRT,75.46,75.46,75.46,98.0,0.0,0.0,21.09,-0.15,64.75,982.72,17.15,1.1825,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,77.51,98.0,465.35,1741.96,0.0,train
2026-01-04T15:00:00Z,BRT,77.51,77.51,77.51,98.0,0.0,0.0,21.63,0.05,61.87,979.89,16.98,0.9432,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,78.47,98.0,464.35,1738.69,0.0,train
2026-01-04T16:00:00Z,BRT,78.47,78.47,78.47,98.0,0.0,0.0,21.88,-2.52,62.95,975.71,17.9,1.5593,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,77.47,98.0,461.25,1737.78,0.0,train
2026-01-04T17:00:00Z,BRT,77.47,77.47,77.47,98.0,0.0,0.0,21.62,-2.45,62.93,977.17,17.84,1.1185,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,76.35,98.0,450.04,1738.38,0.0,train
2026-01-04T18:00:00Z,BRT,76.35,76.35,76.35,98.0,0.0,0.0,21.33,-2.94,55.98,983.27,17.15,1.1424,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,77.83,98.0,440.51,1739.86,0.0,train
2026-01-04T19:00:00Z,BRT,77.83,77.83,77.83,98.0,0.0,0.0,21.71,-1.98,53.22,979.23,17.51,0.8492,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,77.72,98.0,425.17,1736.49,0.0,train
2026-01-04T20:00:00Z,BRT,77.72,77.72,77.72,98.0,0.0,0.0,21.68,-1.49,57.02,981.57,16.77,3.8292,ANOMALY,DRIFT,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,76.51,98.0,411.09,1734.31,0.0,train
2026-01-04T21:00:00Z,BRT,76.51,76.51,76.51,98.0,0.0,0.0,21.37,-2.36,52.3,979.95,17.18,1.0771,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,75.37,98.0,396.45,1730.48,0.0,train
2026-01-04T22:00:00Z,BRT,75.37,75.37,75.37,98.0,0.0,0.0,21.07,-4.03,61.24,981.74,17.58,1.0426,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,66.26,98.0,384.71,1729.58,0.0,train
2026-01-04T23:00:00Z,BRT,66.26,66.26,66.26,98.0,0.0,0.0,18.71,-5.03,63.69,983.77,17.94,0.9539,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,66.82,98.0,382.1,1730.23,0.0,train
2026-01-05T00:00:00Z,BRT,66.82,66.82,66.82,98.0,0.0,0.0,18.86,-4.58,58.02,980.39,17.0,1.2817,NORMAL,NORMAL,NORMAL,SYNTHETIC_POLARIX_OPERATIONAL,GOOD,62.49,98.0,376.46,1723.7,0.0,train
