timestamp,station_id,temperature_c,humidity_percent,pressure_hpa,wind_speed_mps,hour,day_of_year,sin_hour,cos_hour,sin_day,cos_day,target_temperature_1h_c,target_temperature_6h_c,target_temperature_24h_c
2026-01-03T15:00:00Z,MTR,5.74,65.8,977.7,8.54,15,3,-0.70711,-0.70711,0.05158,0.99867,5.65,5.26,7.38
2026-01-03T16:00:00Z,MTR,5.65,64.3,981.1,11.33,16,3,-0.86603,-0.5,0.05158,0.99867,5.3,4.35,7.59
2026-01-03T17:00:00Z,MTR,5.3,66.7,981.8,11.07,17,3,-0.96593,-0.25882,0.05158,0.99867,4.71,3.44,7.82
2026-01-03T18:00:00Z,MTR,4.71,60.2,984.5,12.08,18,3,-1.0,-0.0,0.05158,0.99867,5.57,3.8,7.59
2026-01-03T19:00:00Z,MTR,5.57,59.2,985.8,8.43,19,3,-0.96593,0.25882,0.05158,0.99867,5.02,3.77,7.96
2026-01-03T20:00:00Z,MTR,5.02,65.8,985.2,8.48,20,3,-0.86603,0.5,0.05158,0.99867,5.26,3.08,8.0
2026-01-03T21:00:00Z,MTR,5.26,56.1,986.4,12.04,21,3,-0.70711,0.70711,0.05158,0.99867,4.35,3.3,7.36
2026-01-03T22:00:00Z,MTR,4.35,56.9,989.7,7.6,22,3,-0.5,0.86603,0.05158,0.99867,3.44,5.69,6.01
2026-01-03T23:00:00Z,MTR,3.44,56.4,989.9,8.21,23,3,-0.25882,0.96593,0.05158,0.99867,3.8,6.09,5.62
2026-01-04T00:00:00Z,MTR,3.8,54.1,993.0,7.78,0,4,0.0,1.0,0.06876,0.99763,3.77,6.29,6.11
2026-01-04T01:00:00Z,MTR,3.77,59.4,988.4,5.03,1,4,0.25882,0.96593,0.06876,0.99763,3.08,6.48,6.6
2026-01-04T02:00:00Z,MTR,3.08,60.2,990.2,7.85,2,4,0.5,0.86603,0.06876,0.99763,3.3,7.76,5.42
2026-01-04T03:00:00Z,MTR,3.3,59.9,990.5,5.17,3,4,0.70711,0.70711,0.06876,0.99763,5.69,7.92,3.98
2026-01-04T04:00:00Z,MTR,5.69,55.4,990.1,7.62,4,4,0.86603,0.5,0.06876,0.99763,6.09,8.0,4.98
2026-01-04T05:00:00Z,MTR,6.09,56.0,990.4,7.1,5,4,0.96593,0.25882,0.06876,0.99763,6.29,8.0,5.98
2026-01-04T06:00:00Z,MTR,6.29,62.2,986.9,7.85,6,4,1.0,0.0,0.06876,0.99763,6.48,8.0,6.69
2026-01-04T07:00:00Z,MTR,6.48,62.2,986.8,10.17,7,4,0.96593,-0.25882,0.06876,0.99763,7.76,8.0,7.76
2026-01-04T08:00:00Z,MTR,7.76,62.9,987.6,8.82,8,4,0.86603,-0.5,0.06876,0.99763,7.92,8.0,8.0
2026-01-04T09:00:00Z,MTR,7.92,58.5,990.4,5.57,9,4,0.70711,-0.70711,0.06876,0.99763,8.0,7.38,7.47
2026-01-04T10:00:00Z,MTR,8.0,53.1,989.5,5.82,10,4,0.5,-0.86603,0.06876,0.99763,8.0,7.59,7.46
2026-01-04T11:00:00Z,MTR,8.0,69.4,988.0,10.17,11,4,0.25882,-0.96593,0.06876,0.99763,8.0,7.82,7.54
2026-01-04T12:00:00Z,MTR,8.0,60.4,987.2,8.69,12,4,0.0,-1.0,0.06876,0.99763,8.0,7.59,7.16
2026-01-04T13:00:00Z,MTR,8.0,61.1,989.0,5.33,13,4,-0.25882,-0.96593,0.06876,0.99763,8.0,7.96,6.7
2026-01-04T14:00:00Z,MTR,8.0,60.6,989.6,7.15,14,4,-0.5,-0.86603,0.06876,0.99763,7.38,8.0,6.54
2026-01-04T15:00:00Z,MTR,7.38,60.2,988.6,7.99,15,4,-0.70711,-0.70711,0.06876,0.99763,7.59,7.36,5.76
2026-01-04T16:00:00Z,MTR,7.59,58.4,989.5,5.52,16,4,-0.86603,-0.5,0.06876,0.99763,7.82,6.01,3.98
2026-01-04T17:00:00Z,MTR,7.82,61.9,989.7,6.66,17,4,-0.96593,-0.25882,0.06876,0.99763,7.59,5.62,3.94
2026-01-04T18:00:00Z,MTR,7.59,55.3,991.4,9.2,18,4,-1.0,-0.0,0.06876,0.99763,7.96,6.11,4.73
2026-01-04T19:00:00Z,MTR,7.96,62.7,990.1,12.79,19,4,-0.96593,0.25882,0.06876,0.99763,8.0,6.6,2.89
2026-01-04T20:00:00Z,MTR,8.0,60.6,989.5,8.62,20,4,-0.86603,0.5,0.06876,0.99763,7.36,5.42,2.95
2026-01-04T21:00:00Z,MTR,7.36,63.7,988.8,5.53,21,4,-0.70711,0.70711,0.06876,0.99763,6.01,3.98,2.17
2026-01-04T22:00:00Z,MTR,6.01,58.9,986.3,8.65,22,4,-0.5,0.86603,0.06876,0.99763,5.62,4.98,2.77
2026-01-04T23:00:00Z,MTR,5.62,61.1,987.0,9.07,23,4,-0.25882,0.96593,0.06876,0.99763,6.11,5.98,3.19
2026-01-05T00:00:00Z,MTR,6.11,56.0,987.7,10.16,0,5,0.0,1.0,0.08591,0.9963,6.6,6.69,4.21
2026-01-05T01:00:00Z,MTR,6.6,65.6,988.0,10.13,1,5,0.25882,0.96593,0.08591,0.9963,5.42,7.76,3.81
2026-01-05T02:00:00Z,MTR,5.42,56.9,987.8,11.29,2,5,0.5,0.86603,0.08591,0.9963,3.98,8.0,4.2
2026-01-05T03:00:00Z,MTR,3.98,63.9,985.6,9.31,3,5,0.70711,0.70711,0.08591,0.9963,4.98,7.47,6.47
2026-01-05T04:00:00Z,MTR,4.98,60.3,985.2,9.45,4,5,0.86603,0.5,0.08591,0.9963,5.98,7.46,6.96
2026-01-05T05:00:00Z,MTR,5.98,67.3,985.1,5.68,5,5,0.96593,0.25882,0.08591,0.9963,6.69,7.54,7.84
2026-01-05T06:00:00Z,MTR,6.69,62.8,984.2,7.74,6,5,1.0,0.0,0.08591,0.9963,7.76,7.16,8.0
2026-01-05T07:00:00Z,MTR,7.76,65.8,984.5,6.93,7,5,0.96593,-0.25882,0.08591,0.9963,8.0,6.7,8.0
2026-01-05T08:00:00Z,MTR,8.0,55.9,985.9,7.52,8,5,0.86603,-0.5,0.08591,0.9963,7.47,6.54,7.54
2026-01-05T09:00:00Z,MTR,7.47,53.6,989.9,5.56,9,5,0.70711,-0.70711,0.08591,0.9963,7.46,5.76,6.55
2026-01-05T10:00:00Z,MTR,7.46,59.0,990.6,5.45,10,5,0.5,-0.86603,0.08591,0.9963,7.54,3.98,5.96
2026-01-05T11:00:00Z,MTR,7.54,62.8,991.5,9.5,11,5,0.25882,-0.96593,0.08591,0.9963,7.16,3.94,5.88
2026-01-05T12:00:00Z,MTR,7.16,56.8,991.8,3.39,12,5,0.0,-1.0,0.08591,0.9963,6.7,4.73,6.4
2026-01-05T13:00:00Z,MTR,6.7,70.5,988.8,7.85,13,5,-0.25882,-0.96593,0.08591,0.9963,6.54,2.89,7.14
2026-01-05T14:00:00Z,MTR,6.54,62.6,989.3,9.8,14,5,-0.5,-0.86603,0.08591,0.9963,5.76,2.95,6.22
2026-01-05T15:00:00Z,MTR,5.76,57.3,990.0,7.24,15,5,-0.70711,-0.70711,0.08591,0.9963,3.98,2.17,7.69
2026-01-05T16:00:00Z,MTR,3.98,51.1,995.0,8.83,16,5,-0.86603,-0.5,0.08591,0.9963,3.94,2.77,8.0
2026-01-05T17:00:00Z,MTR,3.94,60.7,994.9,5.0,17,5,-0.96593,-0.25882,0.08591,0.9963,4.73,3.19,7.62
2026-01-05T18:00:00Z,MTR,4.73,56.1,995.8,9.41,18,5,-1.0,-0.0,0.08591,0.9963,2.89,4.21,8.0
2026-01-05T19:00:00Z,MTR,2.89,47.3,996.0,2.71,19,5,-0.96593,0.25882,0.08591,0.9963,2.95,3.81,8.0
2026-01-05T20:00:00Z,MTR,2.95,50.4,994.1,9.13,20,5,-0.86603,0.5,0.08591,0.9963,2.17,4.2,8.0
2026-01-05T21:00:00Z,MTR,2.17,46.4,996.4,3.9,21,5,-0.70711,0.70711,0.08591,0.9963,2.77,6.47,7.5
2026-01-05T22:00:00Z,MTR,2.77,52.0,998.0,8.07,22,5,-0.5,0.86603,0.08591,0.9963,3.19,6.96,6.43
2026-01-05T23:00:00Z,MTR,3.19,39.1,999.4,3.75,23,5,-0.25882,0.96593,0.08591,0.9963,4.21,7.84,7.05
2026-01-06T00:00:00Z,MTR,4.21,47.0,997.7,7.46,0,6,0.0,1.0,0.10303,0.99468,3.81,8.0,7.12
2026-01-06T01:00:00Z,MTR,3.81,48.3,1000.2,6.97,1,6,0.25882,0.96593,0.10303,0.99468,4.2,8.0,7.5
2026-01-06T02:00:00Z,MTR,4.2,48.9,997.5,4.17,2,6,0.5,0.86603,0.10303,0.99468,6.47,7.54,6.77
2026-01-06T03:00:00Z,MTR,6.47,46.4,998.5,7.06,3,6,0.70711,0.70711,0.10303,0.99468,6.96,6.55,7.43
2026-01-06T04:00:00Z,MTR,6.96,47.4,1002.2,3.72,4,6,0.86603,0.5,0.10303,0.99468,7.84,5.96,7.77
2026-01-06T05:00:00Z,MTR,7.84,49.0,999.9,1.6,5,6,0.96593,0.25882,0.10303,0.99468,8.0,5.88,7.36
2026-01-06T06:00:00Z,MTR,8.0,47.3,998.5,6.03,6,6,1.0,0.0,0.10303,0.99468,8.0,6.4,6.56
2026-01-06T07:00:00Z,MTR,8.0,45.1,998.2,3.07,7,6,0.96593,-0.25882,0.10303,0.99468,7.54,7.14,8.0
2026-01-06T08:00:00Z,MTR,7.54,53.8,996.8,4.27,8,6,0.86603,-0.5,0.10303,0.99468,6.55,6.22,8.0
2026-01-06T09:00:00Z,MTR,6.55,52.2,993.5,4.89,9,6,0.70711,-0.70711,0.10303,0.99468,5.96,7.69,8.0
2026-01-06T10:00:00Z,MTR,5.96,54.2,993.1,7.54,10,6,0.5,-0.86603,0.10303,0.99468,5.88,8.0,8.0
2026-01-06T11:00:00Z,MTR,5.88,59.9,990.7,5.63,11,6,0.25882,-0.96593,0.10303,0.99468,6.4,7.62,8.0
2026-01-06T12:00:00Z,MTR,6.4,50.0,991.1,5.03,12,6,0.0,-1.0,0.10303,0.99468,7.14,8.0,8.0
2026-01-06T13:00:00Z,MTR,7.14,55.5,988.8,6.15,13,6,-0.25882,-0.96593,0.10303,0.99468,6.22,8.0,8.0
2026-01-06T14:00:00Z,MTR,6.22,54.5,991.0,6.08,14,6,-0.5,-0.86603,0.10303,0.99468,7.69,8.0,8.0
2026-01-06T15:00:00Z,MTR,7.69,68.5,988.8,9.23,15,6,-0.70711,-0.70711,0.10303,0.99468,8.0,7.5,8.0
2026-01-06T16:00:00Z,MTR,8.0,54.5,987.4,10.51,16,6,-0.86603,-0.5,0.10303,0.99468,7.62,6.43,8.0
2026-01-06T17:00:00Z,MTR,7.62,60.2,988.1,10.26,17,6,-0.96593,-0.25882,0.10303,0.99468,8.0,7.05,8.0
2026-01-06T18:00:00Z,MTR,8.0,58.5,984.9,9.45,18,6,-1.0,-0.0,0.10303,0.99468,8.0,7.12,8.0
2026-01-06T19:00:00Z,MTR,8.0,74.9,984.5,9.55,19,6,-0.96593,0.25882,0.10303,0.99468,8.0,7.5,8.0
2026-01-06T20:00:00Z,MTR,8.0,63.1,985.9,8.83,20,6,-0.86603,0.5,0.10303,0.99468,7.5,6.77,8.0
2026-01-06T21:00:00Z,MTR,7.5,61.7,981.9,11.41,21,6,-0.70711,0.70711,0.10303,0.99468,6.43,7.43,8.0
2026-01-06T22:00:00Z,MTR,6.43,59.3,981.3,12.96,22,6,-0.5,0.86603,0.10303,0.99468,7.05,7.77,5.27
2026-01-06T23:00:00Z,MTR,7.05,70.4,980.8,10.6,23,6,-0.25882,0.96593,0.10303,0.99468,7.12,7.36,5.48
2026-01-07T00:00:00Z,MTR,7.12,68.3,981.2,11.84,0,7,0.0,1.0,0.12013,0.99276,7.5,6.56,8.0
2026-01-07T01:00:00Z,MTR,7.5,73.2,977.8,9.41,1,7,0.25882,0.96593,0.12013,0.99276,6.77,8.0,8.0
2026-01-07T02:00:00Z,MTR,6.77,69.9,974.5,14.72,2,7,0.5,0.86603,0.12013,0.99276,7.43,8.0,8.0
2026-01-07T03:00:00Z,MTR,7.43,83.8,974.5,13.42,3,7,0.70711,0.70711,0.12013,0.99276,7.77,8.0,8.0
2026-01-07T04:00:00Z,MTR,7.77,74.6,974.2,11.05,4,7,0.86603,0.5,0.12013,0.99276,7.36,8.0,8.0
2026-01-07T05:00:00Z,MTR,7.36,78.1,973.7,15.41,5,7,0.96593,0.25882,0.12013,0.99276,6.56,8.0,8.0
2026-01-07T06:00:00Z,MTR,6.56,78.0,973.4,10.89,6,7,1.0,0.0,0.12013,0.99276,8.0,8.0,5.7
2026-01-07T07:00:00Z,MTR,8.0,77.1,971.3,9.53,7,7,0.96593,-0.25882,0.12013,0.99276,8.0,8.0,5.64
2026-01-07T08:00:00Z,MTR,8.0,85.4,970.9,15.91,8,7,0.86603,-0.5,0.12013,0.99276,8.0,8.0,5.8
2026-01-07T09:00:00Z,MTR,8.0,76.3,970.6,15.07,9,7,0.70711,-0.70711,0.12013,0.99276,8.0,8.0,6.43
2026-01-07T10:00:00Z,MTR,8.0,85.3,968.5,12.56,10,7,0.5,-0.86603,0.12013,0.99276,8.0,8.0,7.61
2026-01-07T11:00:00Z,MTR,8.0,84.8,971.3,14.79,11,7,0.25882,-0.96593,0.12013,0.99276,8.0,8.0,8.0
2026-01-07T12:00:00Z,MTR,8.0,83.7,971.4,16.38,12,7,0.0,-1.0,0.12013,0.99276,8.0,8.0,6.85
2026-01-07T13:00:00Z,MTR,8.0,88.3,968.5,15.52,13,7,-0.25882,-0.96593,0.12013,0.99276,8.0,8.0,7.61
2026-01-07T14:00:00Z,MTR,8.0,78.1,969.2,19.65,14,7,-0.5,-0.86603,0.12013,0.99276,8.0,8.0,7.87
2026-01-07T15:00:00Z,MTR,8.0,84.7,966.9,13.82,15,7,-0.70711,-0.70711,0.12013,0.99276,8.0,8.0,8.0
2026-01-07T16:00:00Z,MTR,8.0,82.3,968.0,10.69,16,7,-0.86603,-0.5,0.12013,0.99276,8.0,5.27,8.0
2026-01-07T17:00:00Z,MTR,8.0,79.1,969.8,11.75,17,7,-0.96593,-0.25882,0.12013,0.99276,8.0,5.48,7.02
2026-01-07T18:00:00Z,MTR,8.0,83.3,968.0,10.59,18,7,-1.0,-0.0,0.12013,0.99276,8.0,8.0,7.34
2026-01-07T19:00:00Z,MTR,8.0,87.2,969.5,18.93,19,7,-0.96593,0.25882,0.12013,0.99276,8.0,8.0,7.56
2026-01-07T20:00:00Z,MTR,8.0,75.6,970.1,14.45,20,7,-0.86603,0.5,0.12013,0.99276,8.0,8.0,6.72
2026-01-07T21:00:00Z,MTR,8.0,72.8,971.5,17.87,21,7,-0.70711,0.70711,0.12013,0.99276,5.27,8.0,6.29
2026-01-07T22:00:00Z,MTR,5.27,72.8,974.9,12.17,22,7,-0.5,0.86603,0.12013,0.99276,5.48,8.0,6.49
2026-01-07T23:00:00Z,MTR,5.48,61.7,974.3,11.26,23,7,-0.25882,0.96593,0.12013,0.99276,8.0,8.0,6.67
2026-01-08T00:00:00Z,MTR,8.0,74.8,972.9,10.07,0,8,0.0,1.0,0.13719,0.99055,8.0,5.7,6.66
2026-01-08T01:00:00Z,MTR,8.0,84.7,971.5,13.22,1,8,0.25882,0.96593,0.13719,0.99055,8.0,5.64,6.82
2026-01-08T02:00:00Z,MTR,8.0,72.4,970.3,16.08,2,8,0.5,0.86603,0.13719,0.99055,8.0,5.8,6.37
2026-01-08T03:00:00Z,MTR,8.0,76.4,970.7,13.83,3,8,0.70711,0.70711,0.13719,0.99055,8.0,6.43,6.5
2026-01-08T04:00:00Z,MTR,8.0,70.7,971.8,10.69,4,8,0.86603,0.5,0.13719,0.99055,8.0,7.61,5.8
2026-01-08T05:00:00Z,MTR,8.0,78.5,972.9,14.82,5,8,0.96593,0.25882,0.13719,0.99055,5.7,8.0,6.22
2026-01-08T06:00:00Z,MTR,5.7,77.4,975.1,14.48,6,8,1.0,0.0,0.13719,0.99055,5.64,6.85,5.63
2026-01-08T07:00:00Z,MTR,5.64,72.8,975.8,11.52,7,8,0.96593,-0.25882,0.13719,0.99055,5.8,7.61,5.27
2026-01-08T08:00:00Z,MTR,5.8,65.6,979.1,10.17,8,8,0.86603,-0.5,0.13719,0.99055,6.43,7.87,8.0
2026-01-08T09:00:00Z,MTR,6.43,69.1,979.2,8.01,9,8,0.70711,-0.70711,0.13719,0.99055,7.61,8.0,6.95
2026-01-08T10:00:00Z,MTR,7.61,69.6,984.8,10.82,10,8,0.5,-0.86603,0.13719,0.99055,8.0,8.0,7.94
2026-01-08T11:00:00Z,MTR,8.0,65.4,986.4,8.09,11,8,0.25882,-0.96593,0.13719,0.99055,6.85,7.02,8.0
2026-01-08T12:00:00Z,MTR,6.85,58.8,985.4,4.01,12,8,0.0,-1.0,0.13719,0.99055,7.61,7.34,8.0
2026-01-08T13:00:00Z,MTR,7.61,61.3,984.1,6.83,13,8,-0.25882,-0.96593,0.13719,0.99055,7.87,7.56,7.61
2026-01-08T14:00:00Z,MTR,7.87,60.7,985.7,10.39,14,8,-0.5,-0.86603,0.13719,0.99055,8.0,6.72,8.0
2026-01-08T15:00:00Z,MTR,8.0,64.0,986.0,8.47,15,8,-0.70711,-0.70711,0.13719,0.99055,8.0,6.29,6.42
2026-01-08T16:00:00Z,MTR,8.0,51.9,988.1,6.21,16,8,-0.86603,-0.5,0.13719,0.99055,7.02,6.49,5.83
2026-01-08T17:00:00Z,MTR,7.02,60.5,989.6,8.07,17,8,-0.96593,-0.25882,0.13719,0.99055,7.34,6.67,5.62
2026-01-08T18:00:00Z,MTR,7.34,54.0,990.1,6.1,18,8,-1.0,-0.0,0.13719,0.99055,7.56,6.66,6.63
2026-01-08T19:00:00Z,MTR,7.56,56.4,989.3,6.78,19,8,-0.96593,0.25882,0.13719,0.99055,6.72,6.82,6.82
2026-01-08T20:00:00Z,MTR,6.72,56.5,987.3,8.2,20,8,-0.86603,0.5,0.13719,0.99055,6.29,6.37,6.21
2026-01-08T21:00:00Z,MTR,6.29,64.9,987.3,12.09,21,8,-0.70711,0.70711,0.13719,0.99055,6.49,6.5,5.79
2026-01-08T22:00:00Z,MTR,6.49,55.7,989.7,11.28,22,8,-0.5,0.86603,0.13719,0.99055,6.67,5.8,6.1
2026-01-08T23:00:00Z,MTR,6.67,50.4,990.9,3.61,23,8,-0.25882,0.96593,0.13719,0.99055,6.66,6.22,5.13
2026-01-09T00:00:00Z,MTR,6.66,55.2,989.3,7.94,0,9,0.0,1.0,0.1542,0.98804,6.82,5.63,6.06
